university;faculty;department;price;preference_discount;preference_price;preference_info
Alanya Üniversitesi;;İç Mimarlık ve Çevre Tasarımı;155000.0;20;124000.0;A preference discount of 20% is available (price after discount: 124000.0).
Alanya Üniversitesi;;İletişim ve Tasarımı (İngilizce);140000.0;20;112000.0;A preference discount of 20% is available (price after discount: 112000.0).
Alanya Üniversitesi;;İşletme;140000.0;20;112000.0;A preference discount of 20% is available (price after discount: 112000.0).
Alanya Üniversitesi;;Mimarlık (İngilizce);155000.0;20;124000.0;A preference discount of 20% is available (price after discount: 124000.0).
Alanya Üniversitesi;;Turizm İşletmeciliği(İngilizce);140000.0;20;112000.0;A preference discount of 20% is available (price after discount: 112000.0).
Alanya Üniversitesi;;Turizm ve Otel İşletmeciliği;125000.0;20;100000.0;A preference discount of 20% is available (price after discount: 100000.0).
Altınbaş Üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Diş Hekimliği (%25 İndirimli) (5 Yıllık);595000.0;25;446250.0;A preference discount of 25% is available (price after discount: 446250.0).
Altınbaş Üniversitesi;;Eczacılık (İngilizce) (%25 İndirimli) (5 Yıllık);495000.0;25;371250.0;A preference discount of 25% is available (price after discount: 371250.0).
Altınbaş Üniversitesi;;Ekonomi (İngilizce) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Endüstri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Gastronomi ve Mutfak Sanatları (Fakülte) (%50 İndirimli) (4 Yıllık);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Hukuk (%50 İndirimli) (4 Yıllık);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Hukuk (UOLP-Köln Üniversitesi) (%50 İndirimli) (4 Yıllık);445000.0;25;333750.0;A preference discount of 25% is available (price after discount: 333750.0).
Altınbaş Üniversitesi;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli) (4 Yıllık);445000.0;25;333750.0;A preference discount of 25% is available (price after discount: 333750.0).
Altınbaş Üniversitesi;;İç Mimarlık ve Çevre Tasarımı (İngilizce) (%50 İndirimli) (4 Yıllık);445000.0;25;333750.0;A preference discount of 25% is available (price after discount: 333750.0).
Altınbaş Üniversitesi;;İnşaat Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;İşletme (İngilizce) (%50 İndirimli) (4 Yıllık);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Lojistik Yönetimi (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Makine Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Mimarlık (İngilizce) (%50 İndirimli) (4 Yıllık);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Pazarlama (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Psikoloji (İngilizce) (%50 İndirimli) (4 Yıllık);495000.0;25;371250.0;A preference discount of 25% is available (price after discount: 371250.0).
Altınbaş Üniversitesi;;Radyo, Televizyon ve Sinema (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Sağlık Yönetimi (Fakülte) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Sosyoloji (İngilizce) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Kuyumculuk ve Mücevher Tasarımı (Fakülte) (%50 İndirimli);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Tıp (İngilizce) (%50 İndirimli) (6 Yıllık);645000.0;25;483750.0;A preference discount of 25% is available (price after discount: 483750.0).
Altınbaş Üniversitesi;;Uluslararası Ticaret ve Finansman (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Yazılım Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Yönetim Bilişim Sistemleri (Fakülte) (%50 İndirimli) (4 Yıllık);445000.0;25;333750.0;A preference discount of 25% is available (price after discount: 333750.0).
Altınbaş Üniversitesi;;Uluslararası İlişkiler (%50 İndirimli);345000.0;25;258750.0;A preference discount of 25% is available (price after discount: 258750.0).
Altınbaş Üniversitesi;;Yazılım Geliştirme (%50 İndirimli);445000.0;25;333750.0;A preference discount of 25% is available (price after discount: 333750.0).
Altınbaş Üniversitesi;;Ebelik (%50 İndirimli);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Hemşirelik (%50 İndirimli);395000.0;25;296250.0;A preference discount of 25% is available (price after discount: 296250.0).
Altınbaş Üniversitesi;;Ağız ve Diş Sağlığı (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Ameliyathane Hizmetleri (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Anestezi (%25 İndirimli);442500.0;25;331875.0;A preference discount of 25% is available (price after discount: 331875.0).
Altınbaş Üniversitesi;;Eczane Hizmetleri (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Fizyoterapi (%25 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;İlk ve Acil Yardım (%25 İndirimli);442500.0;25;331875.0;A preference discount of 25% is available (price after discount: 331875.0).
Altınbaş Üniversitesi;;Odyometri (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Optisyenlik (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Radyoterapi (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Tıbbi Dokümantasyon ve Sekreterlik (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Tele-Sağlık Teknikerliği (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Çocuk Gelişimi (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Altınbaş Üniversitesi;;Çevre Sağlığı ve Risk Yönetimi Merkezi (%50 İndirimli);295000.0;25;221250.0;A preference discount of 25% is available (price after discount: 221250.0).
Ankara Bilim Üniversitesi;;Bilgisayar Mühendisliği (%50 İndirimli) (4 Yıllık);464000.0;10;417600.0;A preference discount of 10% is available (price after discount: 417600.0).
Ankara Bilim Üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);464000.0;10;417600.0;A preference discount of 10% is available (price after discount: 417600.0).
Ankara Bilim Üniversitesi;;Bilişim Sistemleri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);464000.0;10;417600.0;A preference discount of 10% is available (price after discount: 417600.0).
Ankara Bilim Üniversitesi;;Endüstri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;Film Tasarımı ve Yönetimi (İngilizce) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;Hukuk (%50 İndirimli) (4 Yıllık);464000.0;10;417600.0;A preference discount of 10% is available (price after discount: 417600.0).
Ankara Bilim Üniversitesi;;İç Mimarlık ve Çevre Tasarımı (İngilizce) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;İngilizce Mütercim ve Tercümanlık (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;İşletme (İngilizce) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;Psikoloji (%50 İndirimli) (4 Yıllık);464000.0;10;417600.0;A preference discount of 10% is available (price after discount: 417600.0).
Ankara Bilim Üniversitesi;;Psikoloji (İngilizce) (%50 İndirimli) (4 Yıllık);464000.0;10;417600.0;A preference discount of 10% is available (price after discount: 417600.0).
Ankara Bilim Üniversitesi;;Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;Yazılım Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);464000.0;10;417600.0;A preference discount of 10% is available (price after discount: 417600.0).
Ankara Bilim Üniversitesi;;Yeni Medya ve İletişim (İngilizce) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;Yönetim Bilişim Sistemleri (Fakülte) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;Yönetim Bilişim Sistemleri (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);400000.0;10;360000.0;A preference discount of 10% is available (price after discount: 360000.0).
Ankara Bilim Üniversitesi;;Bilgisayar Destekli Tasarım ve Animasyon (%50 İndirimli);249600.0;10;224640.0;A preference discount of 10% is available (price after discount: 224640.0).
Ankara Bilim Üniversitesi;;Bilgisayar Programcılığı (%50 İndirimli);249600.0;10;224640.0;A preference discount of 10% is available (price after discount: 224640.0).
Ankara Bilim Üniversitesi;;Bilişim Güvenliği Teknolojisi (%50 İndirimli);249600.0;10;224640.0;A preference discount of 10% is available (price after discount: 224640.0).
Ankara Bilim Üniversitesi;;E-Ticaret ve Pazarlama (%50 İndirimli);249600.0;10;224640.0;A preference discount of 10% is available (price after discount: 224640.0).
Ankara Bilim Üniversitesi;;İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (%50 İndirimli);249600.0;10;224640.0;A preference discount of 10% is available (price after discount: 224640.0).
Ankara Bilim Üniversitesi;;Web Tasarımı ve Kodlama (%50 İndirimli);249600.0;10;224640.0;A preference discount of 10% is available (price after discount: 224640.0).
Ankara Medipol Üniversitesi;;Beslenme ve Diyetetik (Fakülte) (%50 İndirimli) (4 Yıllık);640000.0;25;480000.0;A preference discount of 25% is available (price after discount: 480000.0).
Ankara Medipol Üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);580000.0;25;435000.0;A preference discount of 25% is available (price after discount: 435000.0).
Ankara Medipol Üniversitesi;;Dil ve Konuşma Terapisi (Fakülte) (%50 İndirimli) (4 Yıllık);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Diş Hekimliği (%50 İndirimli) (5 Yıllık);925000.0;25;693750.0;A preference discount of 25% is available (price after discount: 693750.0).
Ankara Medipol Üniversitesi;;Diş Hekimliği (İngilizce) (%50 İndirimli) (5 Yıllık);925000.0;25;693750.0;A preference discount of 25% is available (price after discount: 693750.0).
Ankara Medipol Üniversitesi;;Ebelik (Fakülte) (%50 İndirimli) (4 Yıllık);540000.0;25;405000.0;A preference discount of 25% is available (price after discount: 405000.0).
Ankara Medipol Üniversitesi;;Eczacılık (%50 İndirimli) (5 Yıllık);825000.0;25;618750.0;A preference discount of 25% is available (price after discount: 618750.0).
Ankara Medipol Üniversitesi;;Eczacılık (İngilizce) (%50 İndirimli) (5 Yıllık);825000.0;25;618750.0;A preference discount of 25% is available (price after discount: 618750.0).
Ankara Medipol Üniversitesi;;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);580000.0;25;435000.0;A preference discount of 25% is available (price after discount: 435000.0).
Ankara Medipol Üniversitesi;;Ergoterapi (%50 İndirimli) (4 Yıllık);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 İndirimli) (4 Yıllık);640000.0;25;480000.0;A preference discount of 25% is available (price after discount: 480000.0).
Ankara Medipol Üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 İndirimli) (İngilizce);640000.0;25;480000.0;A preference discount of 25% is available (price after discount: 480000.0).
Ankara Medipol Üniversitesi;;Gastronomi ve Mutfak Sanatları (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);530000.0;25;397500.0;A preference discount of 25% is available (price after discount: 397500.0).
Ankara Medipol Üniversitesi;;Halkla İlişkiler ve Reklamcılık (Fakülte) (%50 İndirimli) (4 Yıllık);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Halkla İlişkiler ve Reklamcılık (Fakülte) (%50 İndirimli) (İngilizce);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Hemşirelik (Fakülte) (%50 İndirimli) (4 Yıllık);580000.0;25;435000.0;A preference discount of 25% is available (price after discount: 435000.0).
Ankara Medipol Üniversitesi;;Hemşirelik (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);580000.0;25;435000.0;A preference discount of 25% is available (price after discount: 435000.0).
Ankara Medipol Üniversitesi;;Hukuk (%50 İndirimli) (4 Yıllık);540000.0;25;405000.0;A preference discount of 25% is available (price after discount: 405000.0).
Ankara Medipol Üniversitesi;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli) (4 Yıllık);495000.0;25;371250.0;A preference discount of 25% is available (price after discount: 371250.0).
Ankara Medipol Üniversitesi;;İşletme (%50 İndirimli) (İngilizce);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Odyoloji (Fakülte) (%50 İndirimli) (4 Yıllık);480000.0;25;360000.0;A preference discount of 25% is available (price after discount: 360000.0).
Ankara Medipol Üniversitesi;;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (%50 İndirimli) (4 Yıllık);485000.0;25;363750.0;A preference discount of 25% is available (price after discount: 363750.0).
Ankara Medipol Üniversitesi;;Tıp (%50 İndirimli) (6 Yıllık);925000.0;25;693750.0;A preference discount of 25% is available (price after discount: 693750.0).
Ankara Medipol Üniversitesi;;Tıp (İngilizce) (%50 İndirimli) (6 Yıllık);925000.0;25;693750.0;A preference discount of 25% is available (price after discount: 693750.0).
Ankara Medipol Üniversitesi;;Uluslararası Ticaret ve Finansman (Fakülte) (%50 İndirimli) (4 Yıllık);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Uluslararası Ticaret ve Finansman (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Yönetim Bilişim Sistemleri (Fakülte) (%50 İndirimli) (4 Yıllık);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Yönetim Bilişim Sistemleri (Fakülte) (%50 İndirimli) (İngilizce);490000.0;25;367500.0;A preference discount of 25% is available (price after discount: 367500.0).
Ankara Medipol Üniversitesi;;Ağız ve Diş Sağlığı (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Ağız ve Diş Sağlığı (%50 İndirimli) (İngilizce);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Ameliyathane Hizmetleri (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Ameliyathane Hizmetleri (%50 İndirimli) (İngilizce);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Anestezi (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Anestezi (%50 İndirimli) (İngilizce);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Biyomedikal Cihaz Teknolojisi (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Diş Protez Teknolojisi (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Diş Protez Teknolojisi (%50 İndirimli) (İngilizce);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Diyaliz (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Fizyoterapi (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Fizyoterapi (%50 İndirimli) (İngilizce);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;İlk ve Acil Yardım (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;İlk ve Acil Yardım (%50 İndirimli) (İngilizce);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Odyometri (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Optisyenlik (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Radyoterapi (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Sağlık Turizmi İşletmeciliği (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Ankara Medipol Üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli) (İngilizce);290000.0;25;217500.0;A preference discount of 25% is available (price after discount: 217500.0).
Antalya Belek Üniversitesi;;Gastronomi ve Mutfak Sanatları (Fakülte) (%50 İndirimli) (4 Yıllık);400000.0;15;340000.0;A preference discount of 15% is available (price after discount: 340000.0).
Antalya Belek Üniversitesi;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli) (4 Yıllık);400000.0;15;340000.0;A preference discount of 15% is available (price after discount: 340000.0).
Antalya Belek Üniversitesi;;İletişim ve Tasarımı (%50 İndirimli) (4 Yıllık);400000.0;15;340000.0;A preference discount of 15% is available (price after discount: 340000.0).
Antalya Belek Üniversitesi;;Psikoloji (%50 İndirimli) (4 Yıllık);475000.0;15;403750.0;A preference discount of 15% is available (price after discount: 403750.0).
Antalya Belek Üniversitesi;;Radyo, Televizyon ve Sinema (%50 İndirimli) (4 Yıllık);340000.0;15;289000.0;A preference discount of 15% is available (price after discount: 289000.0).
Antalya Belek Üniversitesi;;Sosyoloji (%50 İndirimli) (4 Yıllık);340000.0;15;289000.0;A preference discount of 15% is available (price after discount: 289000.0).
Antalya Belek Üniversitesi;;Uluslararası Ticaret ve İşletmecilik (Fakülte) (%50 İndirimli) (4 Yıllık);400000.0;15;340000.0;A preference discount of 15% is available (price after discount: 340000.0).
Antalya Belek Üniversitesi;;Yazılım Mühendisliği (%50 İndirimli) (4 Yıllık);400000.0;15;340000.0;A preference discount of 15% is available (price after discount: 340000.0).
Antalya Belek Üniversitesi;;Yönetim Bilişim Sistemleri (Fakülte) (%50 İndirimli) (4 Yıllık);400000.0;15;340000.0;A preference discount of 15% is available (price after discount: 340000.0).
Antalya Belek Üniversitesi;;Aşçılık (%50 İndirimli);330000.0;15;280500.0;A preference discount of 15% is available (price after discount: 280500.0).
Antalya Belek Üniversitesi;;Bankacılık ve Sigortacılık (%50 İndirimli);290000.0;15;246500.0;A preference discount of 15% is available (price after discount: 246500.0).
Antalya Belek Üniversitesi;;Bilişim Güvenliği Teknolojisi (%50 İndirimli);330000.0;15;280500.0;A preference discount of 15% is available (price after discount: 280500.0).
Antalya Belek Üniversitesi;;Eczane Hizmetleri (%50 İndirimli);290000.0;15;246500.0;A preference discount of 15% is available (price after discount: 246500.0).
Antalya Belek Üniversitesi;;İç Mekan Tasarımı (%50 İndirimli);330000.0;15;280500.0;A preference discount of 15% is available (price after discount: 280500.0).
Antalya Belek Üniversitesi;;İnşaat Teknolojisi (%50 İndirimli);290000.0;15;246500.0;A preference discount of 15% is available (price after discount: 246500.0).
Antalya Belek Üniversitesi;;Mimari Restorasyon (%50 İndirimli);290000.0;15;246500.0;A preference discount of 15% is available (price after discount: 246500.0).
Antalya Belek Üniversitesi;;Optisyenlik (%50 İndirimli);330000.0;15;280500.0;A preference discount of 15% is available (price after discount: 280500.0).
Antalya Belek Üniversitesi;;Sivil Hava Ulaştırma İşletmeciliği (%50 İndirimli);330000.0;15;280500.0;A preference discount of 15% is available (price after discount: 280500.0).
Antalya Belek Üniversitesi;;Sivil Havacılık Kabin Hizmetleri (%50 İndirimli);330000.0;15;280500.0;A preference discount of 15% is available (price after discount: 280500.0).
Antalya Belek Üniversitesi;;Turist Rehberliği (%50 İndirimli);290000.0;15;246500.0;A preference discount of 15% is available (price after discount: 246500.0).
Antalya Belek Üniversitesi;;Web Tasarım ve Kodlama (%50 İndirimli);330000.0;15;280500.0;A preference discount of 15% is available (price after discount: 280500.0).
Antalya Bilim Üniversitesi;;Beslenme ve Diyetetik (Fakülte) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Ebelik (Fakülte) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Ekonomi (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Endüstri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Gastronomi ve Mutfak Sanatları (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);275880.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Hemşirelik (Fakülte) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Hukuk (%50 İndirimli) (4 Yıllık);334400.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;İç Mimarlık ve Çevre Tasarımı (İngilizce) (%50 İndirimli) (4 Yıllık);275880.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;İnşaat Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;İşletme (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Makine Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Mimarlık (İngilizce) (%50 İndirimli) (4 Yıllık);275880.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Psikoloji (İngilizce) (%25 İndirimli) (4 Yıllık);451440.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Turizm İşletmeciliği (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);267520.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Ağız ve Diş Sağlığı (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Ameliyathane Hizmetleri (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Anestezi (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Aşçılık (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Bilgisayar Programcılığı (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Diyaliz (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Fizyoterapi (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;İlk ve Acil Yardım (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;İnşaat Teknolojisi (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Mahkeme Büro Hizmetleri;200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Optisyenlik (%50 İndirimli);200640.0;0;;No preference discount available.
Antalya Bilim Üniversitesi;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);200640.0;0;;No preference discount available.
